"No.","Time","Source","Destination","Protocol","Length","Info"
"27236","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=12273 Win=80384 Len=0"
"27237","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=12372 Win=80384 Len=0"
"27238","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=12473 Win=80384 Len=0"
"27239","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=12864 Win=80384 Len=0"
"27240","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=12963 Win=80384 Len=0"
"27241","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=13062 Win=80384 Len=0"
"27242","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=13247 Win=80384 Len=0"
"27243","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=13348 Win=80384 Len=0"
"27244","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=13449 Win=80384 Len=0"
"27245","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=13548 Win=80384 Len=0"
"27246","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=13649 Win=80384 Len=0"
"27247","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=13750 Win=80384 Len=0"
"27248","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=13849 Win=80384 Len=0"
"27249","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=13950 Win=80384 Len=0"
"27250","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=14051 Win=80384 Len=0"
"27251","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=14152 Win=80384 Len=0"
"27252","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=14438 Win=80384 Len=0"
"27253","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=14522 Win=80384 Len=0"
"27254","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=14608 Win=80384 Len=0"
"27255","227.486092","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=14692 Win=80384 Len=0"
"27256","227.486434","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=15090 Win=80384 Len=0"
"27257","227.486434","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=15165 Win=80384 Len=0"
"27258","227.486434","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=15315 Win=80384 Len=0"
"27259","227.486434","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=15392 Win=80384 Len=0"
"27260","227.486434","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=15467 Win=80384 Len=0"
"27261","227.486434","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=15542 Win=80384 Len=0"
"27262","227.486434","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=15617 Win=80384 Len=0"
"27263","228.431174","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","179","Application Data"
"27264","228.431398","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","364","Application Data"
"27265","228.431459","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","320","Application Data"
"27266","228.431495","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","254","Application Data"
"27267","228.431529","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","164","Application Data"
"27268","228.431560","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","213","Application Data"
"27269","228.431604","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","193","Application Data"
"27270","228.463292","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=15722 Win=80384 Len=0"
"27271","228.463292","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=16012 Win=83200 Len=0"
"27272","228.463292","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27512 Ack=16258 Win=86016 Len=0"
"27273","228.463292","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Dup ACK 27272#1] 443  >  63317 [ACK] Seq=27512 Ack=16258 Win=88832 Len=0 SLE=16438 SRE=16528"
"27274","228.463292","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Dup ACK 27272#2] 443  >  63317 [ACK] Seq=27512 Ack=16258 Win=91648 Len=0 SLE=16438 SRE=16667"
"27275","228.463292","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Dup ACK 27272#3] 443  >  63317 [ACK] Seq=27512 Ack=16258 Win=94464 Len=0 SLE=16438 SRE=16786"
"27276","228.487665","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","602","[TCP Retransmission] 63317  >  443 [PSH, ACK] Seq=16258 Ack=27512 Win=132096 Len=528"
"27277","228.499660","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","443  >  63317 [ACK] Seq=27512 Ack=16786 Win=97024 Len=0 SLE=16438 SRE=16786"
"27278","228.535313","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=5061 Ack=5065 Win=507 Len=110"
"27279","228.542532","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=5065 Ack=5171 Win=1506 Len=110"
"27280","228.582559","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=5171 Ack=5175 Win=513 Len=0"
"27281","228.621103","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","316","Application Data"
"27282","228.623964","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","173","Application Data"
"27283","228.635907","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27754 Ack=16885 Win=97024 Len=0"
"27284","228.709082","192.168.1.14","35.186.224.44","TLSv1.2","82","Application Data"
"27285","228.726002","35.186.224.44","192.168.1.14","TCP","54","443  >  62694 [ACK] Seq=169 Ack=225 Win=272 Len=0"
"27286","228.870290","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","142","Application Data"
"27287","228.883702","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27754 Ack=16953 Win=97024 Len=0"
"27288","228.969638","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","157","Application Data"
"27289","228.969920","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","149","Application Data"
"27290","228.983788","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27754 Ack=17036 Win=97024 Len=0"
"27291","228.983788","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27754 Ack=17111 Win=97024 Len=0"
"27292","229.045273","35.186.224.44","192.168.1.14","TLSv1.2","78","Application Data"
"27293","229.063738","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","144","Application Data"
"27294","229.093674","192.168.1.14","35.186.224.44","TCP","54","62694  >  443 [ACK] Seq=225 Ack=193 Win=508 Len=0"
"27295","229.113761","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","74","63317  >  443 [ACK] Seq=17111 Ack=27824 Win=131584 Len=0"
"27296","229.189996","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","137","Application Data"
"27297","229.235354","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","74","63317  >  443 [ACK] Seq=17111 Ack=27887 Win=131584 Len=0"
"27298","229.910457","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","157","Application Data"
"27299","229.925512","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27887 Ack=17194 Win=97024 Len=0"
"27300","229.951845","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=4951 Ack=4951 Win=508 Len=110"
"27301","229.964928","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=4951 Ack=5061 Win=1506 Len=110"
"27302","230.020898","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=5061 Ack=5061 Win=508 Len=0"
"27303","230.138346","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","133","Application Data"
"27304","230.192534","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","74","63317  >  443 [ACK] Seq=17194 Ack=27946 Win=131584 Len=0"
"27305","230.813780","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","1566","Application Data"
"27306","230.842979","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27946 Ack=18586 Win=99840 Len=0"
"27307","230.842979","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27946 Ack=18686 Win=99840 Len=0"
"27308","230.892346","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","1322","Application Data"
"27311","230.907184","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=27946 Ack=19934 Win=102656 Len=0"
"27314","231.008793","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","137","Application Data"
"27316","231.034563","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1417:6000::1730:ad11","TCP","74","63304  >  443 [FIN, ACK] Seq=2152 Ack=600 Win=131072 Len=0"
"27317","231.034769","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1417:6000::1730:ad11","TCP","74","63305  >  443 [FIN, ACK] Seq=2088 Ack=600 Win=131072 Len=0"
"27318","231.034862","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1417:6000::1730:ad13","TCP","74","63306  >  443 [FIN, ACK] Seq=2138 Ack=616 Win=131072 Len=0"
"27319","231.035380","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f24d:c8:face:b00c:0:167","TCP","86","63327  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"27320","231.046896","2600:1417:6000::1730:ad11","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63304 [ACK] Seq=600 Ack=2153 Win=64128 Len=0"
"27321","231.046896","2600:1417:6000::1730:ad11","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63305 [ACK] Seq=600 Ack=2089 Win=64128 Len=0"
"27322","231.047989","2600:1417:6000::1730:ad13","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63306 [ACK] Seq=616 Ack=2139 Win=64128 Len=0"
"27323","231.048163","2a03:2880:f24d:c8:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","443  >  63327 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"27324","231.048316","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f24d:c8:face:b00c:0:167","TCP","74","63327  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"27325","231.049634","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f24d:c8:face:b00c:0:167","TLSv1.3","1864","Client Hello (SNI=dit.whatsapp.net)"
"27326","231.064920","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","74","63317  >  443 [ACK] Seq=19934 Ack=28009 Win=131584 Len=0"
"27327","231.065137","2a03:2880:f24d:c8:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63327 [ACK] Seq=1 Ack=1791 Win=69120 Len=0"
"27328","231.069082","2a03:2880:f24d:c8:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","1466","Server Hello, Change Cipher Spec, Application Data"
"27329","231.069082","2a03:2880:f24d:c8:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","1128","Application Data"
"27330","231.069207","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f24d:c8:face:b00c:0:167","TCP","74","63327  >  443 [ACK] Seq=1791 Ack=2447 Win=132096 Len=0"
"27331","231.076483","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f24d:c8:face:b00c:0:167","TLSv1.3","138","Change Cipher Spec, Application Data"
"27332","231.076885","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f24d:c8:face:b00c:0:167","TLSv1.3","166","Application Data"
"27333","231.077570","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f24d:c8:face:b00c:0:167","TLSv1.3","546","Application Data"
"27334","231.077732","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f24d:c8:face:b00c:0:167","TLSv1.3","912","Application Data"
"27335","231.084769","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","1466","443  >  63317 [ACK] Seq=28009 Ack=19934 Win=102656 Len=1392 [TCP PDU reassembled in 27336]"
"27336","231.084769","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","313","Application Data, Application Data"
"27337","231.084879","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","74","63317  >  443 [ACK] Seq=19934 Ack=29640 Win=132096 Len=0"
"27338","231.090688","2a03:2880:f24d:c8:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","245","Application Data"
"27339","231.090688","2a03:2880:f24d:c8:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","148","Application Data"
"27340","231.090688","2a03:2880:f24d:c8:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","105","Application Data"
"27341","231.090688","2a03:2880:f24d:c8:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","109","Application Data"
"27342","231.090772","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f24d:c8:face:b00c:0:167","TCP","74","63327  >  443 [ACK] Seq=3257 Ack=2758 Win=131840 Len=0"
"27343","231.091051","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f24d:c8:face:b00c:0:167","TLSv1.3","105","Application Data"
"27344","231.097761","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","166","Application Data"
"27345","231.109989","2a03:2880:f24d:c8:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63327 [ACK] Seq=2758 Ack=3288 Win=74752 Len=0"
"27346","231.109989","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=29640 Ack=20026 Win=102656 Len=0"
"27351","231.302350","2a03:2880:f24d:c8:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","578","Application Data"
"27352","231.332121","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","204","Application Data"
"27353","231.350405","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f24d:c8:face:b00c:0:167","TCP","74","63327  >  443 [ACK] Seq=3288 Ack=3262 Win=131328 Len=0"
"27354","231.381801","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","74","63317  >  443 [ACK] Seq=20026 Ack=29770 Win=132096 Len=0"
"27358","231.637994","192.168.1.14","192.168.1.12","TCP","66","63328  >  56790 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"27359","231.638818","192.168.1.14","192.168.1.12","TCP","66","63329  >  8008 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"27360","231.640042","192.168.1.12","192.168.1.14","TCP","66","56790  >  63328 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64"
"27361","231.640098","192.168.1.14","192.168.1.12","TCP","54","63328  >  56790 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"27362","231.640240","192.168.1.14","192.168.1.12","HTTP","224","GET /dd.xml HTTP/1.1 "
"27363","231.640333","192.168.1.12","192.168.1.14","TCP","66","8008  >  63329 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64"
"27364","231.640354","192.168.1.14","192.168.1.12","TCP","54","63329  >  8008 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"27365","231.640496","192.168.1.14","192.168.1.12","HTTP","237","GET /ssdp/device-desc.xml HTTP/1.1 "
"27366","231.642634","192.168.1.12","192.168.1.14","TCP","54","56790  >  63328 [ACK] Seq=1 Ack=171 Win=87616 Len=0"
"27367","231.642634","192.168.1.12","192.168.1.14","TCP","54","8008  >  63329 [ACK] Seq=1 Ack=184 Win=88704 Len=0"
"27368","231.643757","192.168.1.12","192.168.1.14","TCP","154","56790  >  63328 [PSH, ACK] Seq=1 Ack=171 Win=87616 Len=100 [TCP PDU reassembled in 27369]"
"27369","231.643757","192.168.1.12","192.168.1.14","HTTP/XML","526","HTTP/1.1 200 OK "
"27370","231.643806","192.168.1.14","192.168.1.12","TCP","54","63328  >  56790 [ACK] Seq=171 Ack=574 Win=130816 Len=0"
"27371","231.644191","192.168.1.14","192.168.1.12","TCP","54","63328  >  56790 [FIN, ACK] Seq=171 Ack=574 Win=130816 Len=0"
"27372","231.647264","192.168.1.12","192.168.1.14","HTTP/XML","1239","HTTP/1.1 200 OK "
"27373","231.654135","192.168.1.12","192.168.1.14","TCP","54","56790  >  63328 [ACK] Seq=574 Ack=172 Win=87616 Len=0"
"27374","231.697937","192.168.1.14","192.168.1.12","TCP","54","63329  >  8008 [ACK] Seq=184 Ack=1186 Win=130048 Len=0"
"27375","231.698018","192.168.1.14","192.168.1.12","TCP","54","63329  >  8008 [FIN, ACK] Seq=184 Ack=1186 Win=130048 Len=0"
"27376","231.701289","192.168.1.12","192.168.1.14","TCP","54","8008  >  63329 [FIN, ACK] Seq=1186 Ack=185 Win=88704 Len=0"
"27377","231.701342","192.168.1.14","192.168.1.12","TCP","54","63329  >  8008 [ACK] Seq=185 Ack=1187 Win=130048 Len=0"
"27378","231.715962","192.168.1.14","192.168.1.12","TCP","66","63330  >  56789 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"27379","231.718328","192.168.1.12","192.168.1.14","TCP","66","56789  >  63330 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460 SACK_PERM WS=64"
"27380","231.718413","192.168.1.14","192.168.1.12","TCP","54","63330  >  56789 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"27381","231.718490","192.168.1.14","192.168.1.12","HTTP","247","GET /apps/com.spotify.Spotify.TVv2 HTTP/1.1 "
"27382","231.720266","192.168.1.12","192.168.1.14","TCP","54","56789  >  63330 [ACK] Seq=1 Ack=194 Win=43456 Len=0"
"27383","231.720749","192.168.1.12","192.168.1.14","TCP","145","56789  >  63330 [PSH, ACK] Seq=1 Ack=194 Win=43456 Len=91 [TCP PDU reassembled in 27384]"
"27384","231.720749","192.168.1.12","192.168.1.14","HTTP","84","HTTP/1.1 404 Not Found  (text/plain)"
"27385","231.720799","192.168.1.14","192.168.1.12","TCP","54","63330  >  56789 [ACK] Seq=194 Ack=123 Win=131072 Len=0"
"27386","231.720964","192.168.1.14","192.168.1.12","TCP","54","63330  >  56789 [FIN, ACK] Seq=194 Ack=123 Win=131072 Len=0"
"27387","231.725520","192.168.1.12","192.168.1.14","TCP","54","56789  >  63330 [ACK] Seq=123 Ack=195 Win=43456 Len=0"
"27388","231.778685","192.168.1.14","192.168.1.12","TCP","66","63331  >  8008 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"27389","231.780374","192.168.1.12","192.168.1.14","TCP","66","8008  >  63331 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64"
"27390","231.780461","192.168.1.14","192.168.1.12","TCP","54","63331  >  8008 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"27391","231.780585","192.168.1.14","192.168.1.12","HTTP","246","GET /apps/com.spotify.Spotify.TVv2 HTTP/1.1 "
"27392","231.782865","192.168.1.12","192.168.1.14","TCP","54","8008  >  63331 [ACK] Seq=1 Ack=193 Win=88704 Len=0"
"27393","231.787636","192.168.1.12","192.168.1.14","HTTP","98","HTTP/1.1 404 Not Found "
"27394","231.787872","192.168.1.14","192.168.1.12","TCP","54","63331  >  8008 [FIN, ACK] Seq=193 Ack=45 Win=131328 Len=0"
"27395","231.790138","192.168.1.12","192.168.1.14","TCP","54","8008  >  63331 [FIN, ACK] Seq=45 Ack=194 Win=88704 Len=0"
"27396","231.790173","192.168.1.14","192.168.1.12","TCP","54","63331  >  8008 [ACK] Seq=194 Ack=46 Win=131328 Len=0"
"27397","232.698322","2600:1417:6000::1730:ad13","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","113","Application Data"
